_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,latitude,longitude
65b267f10c009c70acade4c0,Violão,instrumentos musicais,430.02,20.4817103926,2022-07-25,Felipe Santos,RS,5,cartao_credito,4,-30.17,-53.5
65b267f10c009c70acade4c1,Carrinho controle remoto,brinquedos,87.94,2.2669795074,2022-07-25,Rafael Costa,RS,5,cartao_credito,10,-30.17,-53.5
65b267f10c009c70acade4c9,Mochila,esporte e lazer,145.9,8.0575128861,2021-08-25,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade4ca,Celular Plus X42,eletronicos,3497.88,186.7778519544,2021-08-25,Juliana Costa,MG,1,cartao_credito,4,-18.1,-44.38
65b267f10c009c70acade4cb,Celular Plus X42,eletronicos,2724.73,142.6681144786,2021-08-25,Isabella Pereira,RJ,5,cartao_credito,9,-22.25,-42.66
65b267f10c009c70acade4cc,Jogo de panelas,utilidades domesticas,112.01,3.5486345951,2021-08-25,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
65b267f10c009c70acade4cd,Celular ABXY,eletronicos,1268.08,65.1058841698,2021-08-25,Bruno Rodrigues,RS,4,cartao_credito,2,-30.17,-53.5
65b267f10c009c70acade4ce,Faqueiro,utilidades domesticas,69.47,3.9821944149,2021-08-25,Pedro Gomes,BA,5,cartao_credito,3,-13.29,-41.71
65b267f10c009c70acade4cf,Cama king,moveis,1239.18,66.5137115714,2021-08-25,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade4d0,Fogão,eletrodomesticos,1109.89,59.3814294115,2021-08-25,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade4d1,Impressora,eletronicos,338.49,15.6080132518,2021-08-25,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
65b267f10c009c70acade4d2,TV Led UHD 4K,eletronicos,2312.45,123.662110242,2021-08-25,João Souza,RS,4,cartao_credito,8,-30.17,-53.5
65b267f10c009c70acade4d3,Fogão,eletrodomesticos,1375.49,70.8251435372,2022-08-25,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
65b267f10c009c70acade4d4,Kit banquetas,moveis,364.48,19.6905894057,2022-08-25,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade4d5,Cadeira de escritório,moveis,640.77,31.7035138716,2022-08-25,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade4d6,Lavadora de roupas,eletrodomesticos,1765.53,94.5402655982,2022-08-25,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade4d7,Micro-ondas,eletrodomesticos,417.25,30.0193168612,2022-08-25,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
65b267f10c009c70acade4d8,Copo térmico,esporte e lazer,39.43,11.1939152436,2022-08-25,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
65b267f10c009c70acade4d9,Cama box,moveis,721.54,38.7086111286,2022-08-25,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
65b267f10c009c70acade4da,Bola de vôlei,esporte e lazer,73.59,1.502885178,2022-08-25,Beatriz Moraes,SP,3,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade4db,Lavadora de roupas,eletrodomesticos,1880.73,101.0316296799,2022-08-25,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade4dc,Jogo de tabuleiro,brinquedos,328.42,17.7705028888,2022-08-25,Camila Ribeiro,DF,3,cartao_credito,7,-15.83,-47.86
65b267f10c009c70acade4dd,Micro-ondas,eletrodomesticos,437.3,23.5736862373,2022-08-25,Camila Ribeiro,DF,1,cupom,1,-15.83,-47.86
65b267f10c009c70acade4e5,Secadora de roupas,eletrodomesticos,1171.84,62.6800805409,2021-09-25,Rafael Costa,BA,1,cartao_credito,2,-13.29,-41.71
65b267f10c009c70acade4e6,Corda de pular,esporte e lazer,17.11,0.0,2021-09-25,Bianca Santos,AL,3,cartao_credito,5,-9.62,-36.82
65b267f10c009c70acade4e7,Jogo de panelas,utilidades domesticas,249.66,10.8780829883,2021-09-25,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade4e8,Mesa de jantar,moveis,423.08,23.9268525511,2021-09-25,Pedro Gomes,SP,4,cartao_credito,10,-22.19,-48.79
65b267f10c009c70acade4e9,Poltrona,moveis,253.17,11.0649799288,2021-09-25,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
65b267f10c009c70acade4ea,Bateria,instrumentos musicais,1155.73,61.8279224098,2021-09-25,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
65b267f10c009c70acade4eb,Mesa de jantar,moveis,432.23,23.3037239899,2022-09-25,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
65b267f10c009c70acade4ec,Bola de vôlei,esporte e lazer,76.37,4.5975772733,2022-09-25,Camila Ribeiro,PR,5,boleto,1,-24.89,-51.55
65b267f10c009c70acade4ed,Sofá retrátil,moveis,972.69,53.1919316024,2022-09-25,Isabella Pereira,PR,4,boleto,1,-24.89,-51.55
65b267f10c009c70acade4ee,Bicicleta,esporte e lazer,580.79,28.5097593156,2022-09-25,Rafael Costa,RS,5,cartao_credito,8,-30.17,-53.5
65b267f10c009c70acade4ef,Faqueiro,utilidades domesticas,64.09,6.5764160142,2022-09-25,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
65b267f10c009c70acade4f0,Mesa de jantar,moveis,407.86,19.3017570589,2022-09-25,Isabella Pereira,RJ,3,cartao_credito,1,-22.25,-42.66
65b267f10c009c70acade4f1,Boneca bebê,brinquedos,62.68,4.2259366082,2022-09-25,Thiago Silva,RJ,4,cartao_credito,8,-22.25,-42.66
65b267f10c009c70acade4f2,Headset,eletronicos,55.67,0.0,2022-09-25,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
65b267f10c009c70acade4f3,Copo térmico,esporte e lazer,86.75,5.507591696,2022-09-25,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade4f4,Guitarra,instrumentos musicais,1006.18,54.1071625295,2022-09-25,Larissa Alves,SP,4,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade4f5,Bicicleta,esporte e lazer,352.71,19.0638723147,2022-09-25,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
65b267f10c009c70acade4f6,Cadeira de escritório,moveis,580.24,28.4804734702,2022-09-25,Felipe Santos,GO,2,cartao_credito,1,-15.98,-49.86
65b267f10c009c70acade4f7,Tablet ABXY,eletronicos,1400.06,75.4373982293,2022-09-25,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
65b267f10c009c70acade4f8,TV Led UHD 4K,eletronicos,2942.49,154.2631793686,2022-09-25,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
65b267f10c009c70acade4f9,Impressora,eletronicos,483.66,23.3378790219,2022-09-25,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
65b267f10c009c70acade500,Secadora de roupas,eletrodomesticos,1216.96,65.4864710436,2021-10-25,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
65b267f10c009c70acade501,Micro-ondas,eletrodomesticos,646.73,34.7195527838,2021-10-25,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade502,Tablet ABXY,eletronicos,1005.16,54.0528505981,2021-10-25,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
65b267f10c009c70acade503,Bola de vôlei,esporte e lazer,57.42,9.2993776441,2021-10-25,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
65b267f10c009c70acade504,Micro-ondas,eletrodomesticos,564.11,27.6215994958,2021-10-25,Bruno Rodrigues,BA,5,boleto,1,-13.29,-41.71
65b267f10c009c70acade505,Dinossauro Rex,brinquedos,24.44,0.0,2022-10-25,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
65b267f10c009c70acade506,Secadora de roupas,eletrodomesticos,1088.7,58.2531256596,2022-10-25,Bruno Rodrigues,MG,5,cartao_credito,8,-18.1,-44.38
65b267f10c009c70acade507,Jogo de tabuleiro,brinquedos,260.81,14.8271957104,2022-10-25,Pedro Gomes,RS,4,cartao_credito,2,-30.17,-53.5
65b267f10c009c70acade508,Boneca bebê,brinquedos,74.92,1.5737036768,2022-10-25,Isabella Pereira,SC,5,boleto,1,-27.45,-50.95
65b267f10c009c70acade509,Lava louças,eletrodomesticos,1857.82,96.5077649938,2022-10-25,Beatriz Moraes,PR,4,boleto,1,-24.89,-51.55
65b267f10c009c70acade50a,Celular Plus X42,eletronicos,3205.55,175.1659326233,2022-10-25,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade50b,Tablet ABXY,eletronicos,1711.16,92.0025373149,2022-10-25,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
65b267f10c009c70acade50c,Cubo mágico 8x8,brinquedos,20.51,0.0,2022-10-25,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade50d,Lavadora de roupas,eletrodomesticos,1870.07,99.8587274832,2022-10-25,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade50e,Jogo de panelas,utilidades domesticas,106.27,6.1896623221,2022-10-25,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
65b267f10c009c70acade516,Carrinho controle remoto,brinquedos,92.79,5.4670533398,2021-11-25,Beatriz Moraes,SP,3,cartao_credito,6,-22.19,-48.79
65b267f10c009c70acade517,Celular ABXY,eletronicos,1609.42,85.9855500271,2021-11-25,Thiago Silva,BA,5,cartao_credito,1,-13.29,-41.71
65b267f10c009c70acade518,Bicicleta,esporte e lazer,422.58,20.0855527752,2021-11-25,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade519,Fone de ouvido,eletronicos,173.87,6.8424934952,2021-11-25,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
65b267f10c009c70acade51a,Mochila,esporte e lazer,135.37,4.7924843188,2021-11-25,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade51b,Poltrona,moveis,302.7,13.7023034226,2021-11-25,Juliana Costa,DF,5,cartao_credito,1,-15.83,-47.86
65b267f10c009c70acade51c,Bateria,instrumentos musicais,876.03,44.2304011145,2022-11-25,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade51d,Jogo de tabuleiro,brinquedos,189.77,10.387807504,2022-11-25,Bruno Rodrigues,SP,4,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade51e,Celular ABXY,eletronicos,1176.44,60.2263298599,2022-11-25,Camila Ribeiro,SP,3,cartao_credito,5,-22.19,-48.79
65b267f10c009c70acade51f,Modelagem preditiva,livros,106.81,3.2717502388,2022-11-25,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade520,Pandeiro,instrumentos musicais,79.77,13.8284560539,2022-11-25,Larissa Alves,RJ,4,cartao_credito,3,-22.25,-42.66
65b267f10c009c70acade521,Cadeira de escritório,moveis,609.54,30.040610324,2022-11-25,Pedro Gomes,SC,5,boleto,1,-27.45,-50.95
65b267f10c009c70acade522,Copo térmico,esporte e lazer,33.44,2.4675915495,2022-11-25,Beatriz Moraes,TO,1,boleto,1,-9.46,-48.26
65b267f10c009c70acade523,Mesa de centro,moveis,243.75,13.5100587267,2022-11-25,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
65b267f10c009c70acade524,Bola de basquete,esporte e lazer,39.74,3.7688297983,2022-11-25,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
65b267f10c009c70acade525,Ciência de dados com python,livros,63.46,0.0,2022-11-25,Felipe Santos,PB,5,cupom,1,-7.28,-36.72
65b267f10c009c70acade52c,Fogão,eletrodomesticos,1339.29,71.6019401872,2021-12-25,Bianca Santos,MG,5,cartao_credito,10,-18.1,-44.38
65b267f10c009c70acade52d,Celular Plus X42,eletronicos,2932.05,162.3647770966,2021-12-25,Rafael Costa,PE,5,cartao_credito,2,-8.38,-37.86
65b267f10c009c70acade52e,Bola de vôlei,esporte e lazer,71.44,1.388404146,2021-12-25,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
65b267f10c009c70acade52f,Guitarra,instrumentos musicais,803.97,43.7488316658,2021-12-25,Bruno Rodrigues,SP,3,cartao_credito,4,-22.19,-48.79
65b267f10c009c70acade530,Celular Plus X42,eletronicos,3178.5,169.5343396011,2021-12-25,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade531,Sofá retrátil,moveis,893.68,47.8688973585,2021-12-25,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
65b267f10c009c70acade532,Secadora de roupas,eletrodomesticos,1736.83,93.3693875892,2021-12-25,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade533,Guarda roupas,moveis,631.21,34.4984487405,2021-12-25,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade534,Cadeira de escritório,moveis,576.09,28.2594984551,2021-12-25,Camila Ribeiro,RJ,1,cartao_credito,3,-22.25,-42.66
65b267f10c009c70acade535,Blocos de montar,brinquedos,41.24,2.7270104586,2021-12-25,Isabella Pereira,SC,5,cartao_credito,6,-27.45,-50.95
65b267f10c009c70acade536,Mesa de centro,moveis,163.71,9.000190903,2021-12-25,João Souza,RJ,5,boleto,1,-22.25,-42.66
65b267f10c009c70acade537,Bicicleta,esporte e lazer,948.75,48.1025223434,2021-12-25,Bianca Santos,MT,4,cartao_credito,4,-12.64,-55.42
65b267f10c009c70acade538,Pandeiro,instrumentos musicais,94.38,5.3085769756,2021-12-25,Bianca Santos,MG,1,cartao_credito,2,-18.1,-44.38
65b267f10c009c70acade539,Lavadora de roupas,eletrodomesticos,1863.12,96.7899740493,2022-12-25,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade53a,Lava louças,eletrodomesticos,1389.84,74.5359033253,2022-12-25,Larissa Alves,BA,5,boleto,1,-13.29,-41.71
65b267f10c009c70acade53b,Headset,eletronicos,186.45,21.4063559516,2022-12-25,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade53c,Poltrona,moveis,324.35,17.553787633,2022-12-25,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
65b267f10c009c70acade53d,Jogo de copos,utilidades domesticas,36.32,5.0977470575,2022-12-25,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
65b267f10c009c70acade53e,Bola de basquete,esporte e lazer,31.54,0.0,2022-12-25,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
65b267f10c009c70acade53f,Cama box,moveis,860.62,46.3565304327,2022-12-25,Camila Ribeiro,MG,1,cartao_credito,10,-18.1,-44.38
65b267f10c009c70acade540,Poltrona,moveis,277.03,15.0341399906,2022-12-25,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
65b267f10c009c70acade541,Panela de pressão,utilidades domesticas,88.66,2.3053173413,2022-12-25,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
65b267f10c009c70acade542,Lavadora de roupas,eletrodomesticos,1722.83,92.0186404406,2022-12-25,Camila Ribeiro,PR,5,cartao_credito,3,-24.89,-51.55
65b267f10c009c70acade543,Jogo de copos,utilidades domesticas,56.97,0.0,2022-12-25,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
65b267f10c009c70acade547,Micro-ondas,eletrodomesticos,538.52,26.2590089808,2021-01-26,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
65b267f10c009c70acade548,Cubo mágico 8x8,brinquedos,19.84,1.9448354883,2021-01-26,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
65b267f10c009c70acade549,Iniciando em programação,livros,45.42,3.1054905089,2021-01-26,Bruno Rodrigues,RJ,4,cartao_credito,10,-22.25,-42.66
65b267f10c009c70acade54a,Iniciando em programação,livros,82.27,4.9117345238,2021-01-26,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade54b,Lavadora de roupas,eletrodomesticos,1616.96,86.6293600567,2021-01-26,Bianca Santos,PA,1,cartao_credito,1,-3.79,-52.48
65b267f10c009c70acade54c,Blocos de montar,brinquedos,46.3,0.0,2021-01-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade54d,Smartwatch,eletronicos,185.15,7.4431195604,2021-01-26,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade54e,Tablet ABXY,eletronicos,1556.73,83.1743151364,2021-01-26,Bruno Rodrigues,SP,1,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade54f,Bola de vôlei,esporte e lazer,70.75,4.0503505642,2021-01-26,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade550,Cadeira de escritório,moveis,355.2,19.4395964045,2021-01-26,Pedro Gomes,SP,5,cartao_credito,6,-22.19,-48.79
65b267f10c009c70acade551,Jogo de copos,utilidades domesticas,36.98,13.6151019528,2022-01-26,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade552,Kit banquetas,moveis,405.89,19.1968604854,2022-01-26,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade553,Poltrona,moveis,333.37,15.3353886548,2022-01-26,Juliana Costa,PR,5,cartao_credito,1,-24.89,-51.55
65b267f10c009c70acade554,Lavadora de roupas,eletrodomesticos,1601.54,85.8082914463,2022-01-26,Thiago Silva,SP,2,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade555,Bola de basquete,esporte e lazer,74.55,10.3491775887,2022-01-26,Thiago Silva,SP,2,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade556,Cômoda,moveis,368.58,17.210215229,2022-01-26,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade557,Xadrez de madeira,brinquedos,49.42,0.0,2022-01-26,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
65b267f10c009c70acade558,Cama king,moveis,742.28,37.1086159885,2022-01-26,Bruno Rodrigues,MG,3,boleto,1,-18.1,-44.38
65b267f10c009c70acade559,Mesa de jantar,moveis,371.8,17.3816705419,2022-01-26,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
65b267f10c009c70acade55a,Celular ABXY,eletronicos,1298.32,69.6627386544,2022-01-26,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade55b,Guarda roupas,moveis,631.8,41.4434589082,2023-01-26,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade55c,Faqueiro,utilidades domesticas,79.25,7.3836404068,2023-01-26,Camila Ribeiro,PR,5,cartao_credito,7,-24.89,-51.55
65b267f10c009c70acade564,Cubo mágico 8x8,brinquedos,19.93,1.3499893547,2021-02-26,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
65b267f10c009c70acade565,Cômoda,moveis,348.66,18.8482219987,2021-02-26,Larissa Alves,RS,1,cartao_credito,5,-30.17,-53.5
65b267f10c009c70acade566,Iniciando em programação,livros,89.81,5.3132168404,2021-02-26,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
65b267f10c009c70acade567,Lavadora de roupas,eletrodomesticos,1892.2,101.2850620237,2021-02-26,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
65b267f10c009c70acade568,Bola de vôlei,esporte e lazer,72.62,4.1499224384,2021-02-26,Beatriz Moraes,RS,1,cartao_credito,12,-30.17,-53.5
65b267f10c009c70acade569,Pandeiro,instrumentos musicais,45.87,3.8415548511,2021-02-26,Bruno Rodrigues,BA,5,cartao_credito,10,-13.29,-41.71
65b267f10c009c70acade56a,Faqueiro,utilidades domesticas,41.68,2.7504391349,2021-02-26,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
65b267f10c009c70acade56b,Jogo de tabuleiro,brinquedos,150.18,5.5810722643,2022-02-26,Larissa Alves,RJ,2,cartao_credito,2,-22.25,-42.66
65b267f10c009c70acade56c,Blocos de montar,brinquedos,49.17,3.1444195663,2022-02-26,Juliana Costa,SP,5,cupom,1,-22.19,-48.79
65b267f10c009c70acade56d,Geladeira,eletrodomesticos,3142.47,164.911512748,2022-02-26,Larissa Alves,RS,5,cartao_credito,3,-30.17,-53.5
65b267f10c009c70acade56e,Celular ABXY,eletronicos,1324.47,71.4638907917,2022-02-26,Rafael Costa,PR,3,cartao_credito,2,-24.89,-51.55
65b267f10c009c70acade56f,Fogão,eletrodomesticos,1204.02,61.6948818882,2022-02-26,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade570,Impressora,eletronicos,382.19,20.6335936269,2022-02-26,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
65b267f10c009c70acade571,Lava louças,eletrodomesticos,1774.81,95.0343976802,2022-02-26,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
65b267f10c009c70acade572,Guitarra,instrumentos musicais,1201.03,64.482338842,2022-02-26,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
65b267f10c009c70acade573,Cadeira de escritório,moveis,530.41,25.827175879,2022-02-26,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade574,Modelagem preditiva,livros,85.82,2.1540958852,2022-02-26,Lucas Oliveira,SP,2,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade575,Mochila,esporte e lazer,138.68,15.1863024122,2023-02-26,Bianca Santos,MG,5,cartao_credito,6,-18.1,-44.38
65b267f10c009c70acade576,Violão,instrumentos musicais,381.22,20.8299226615,2023-02-26,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade577,Headset,eletronicos,295.46,13.3167952034,2023-02-26,Camila Ribeiro,ES,5,cartao_credito,7,-19.19,-40.34
65b267f10c009c70acade578,TV Led UHD 4K,eletronicos,2137.96,111.4243772196,2023-02-26,João Souza,MG,1,cartao_credito,4,-18.1,-44.38
65b267f10c009c70acade579,Sofá retrátil,moveis,880.58,44.4726749263,2023-02-26,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade57a,Boneca bebê,brinquedos,79.86,1.8367438153,2023-02-26,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade57b,Jogo de panelas,utilidades domesticas,219.4,11.965515865,2023-02-26,Thiago Silva,CE,5,cartao_credito,1,-5.2,-39.53
65b267f10c009c70acade57c,Pandeiro,instrumentos musicais,113.15,6.3080230078,2023-02-26,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
65b267f10c009c70acade587,Faqueiro,utilidades domesticas,47.04,0.0,2021-03-26,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
65b267f10c009c70acade588,Secadora de roupas,eletrodomesticos,1737.14,94.1502733338,2021-03-26,Lucas Oliveira,MG,4,cartao_credito,2,-18.1,-44.38
65b267f10c009c70acade589,Jogo de copos,utilidades domesticas,30.26,2.2982661163,2021-03-26,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade58a,Jogo de panelas,utilidades domesticas,177.08,7.0134163383,2021-03-26,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
65b267f10c009c70acade58b,Cadeira de escritório,moveis,496.55,24.0242327435,2021-03-26,Thiago Silva,SC,4,cartao_credito,5,-27.45,-50.95
65b267f10c009c70acade58c,Smart TV,eletronicos,2469.53,131.783819969,2021-03-26,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
65b267f10c009c70acade58d,Smartwatch,eletronicos,262.55,11.56443671,2021-03-26,Beatriz Moraes,PI,5,boleto,1,-6.6,-42.28
65b267f10c009c70acade58e,Corda de pular,esporte e lazer,19.01,1.5433298354,2021-03-26,Bruno Rodrigues,MG,3,cartao_credito,5,-18.1,-44.38
65b267f10c009c70acade58f,Celular Plus X42,eletronicos,3436.16,183.4914476331,2021-03-26,Felipe Santos,RS,5,cartao_credito,10,-30.17,-53.5
65b267f10c009c70acade590,Guarda roupas,moveis,614.56,33.410483306,2022-03-26,Rafael Costa,MG,5,cartao_credito,4,-18.1,-44.38
65b267f10c009c70acade591,Jogo de tabuleiro,brinquedos,320.35,14.6421128243,2022-03-26,João Souza,SP,4,cartao_credito,12,-22.19,-48.79
65b267f10c009c70acade592,Jogo de tabuleiro,brinquedos,250.26,13.856696642,2022-03-26,Camila Ribeiro,SP,5,cartao_credito,6,-22.19,-48.79
65b267f10c009c70acade593,Micro-ondas,eletrodomesticos,848.96,46.1444138177,2022-03-26,Thiago Silva,PR,5,cartao_debito,1,-24.89,-51.55
65b267f10c009c70acade594,Bola de basquete,esporte e lazer,48.34,0.0,2022-03-26,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
65b267f10c009c70acade595,Faqueiro,utilidades domesticas,70.8,1.3543260714,2022-03-26,João Souza,SP,2,cartao_credito,5,-22.19,-48.79
65b267f10c009c70acade596,Boneca bebê,brinquedos,53.0,3.3531950797,2022-03-26,Camila Ribeiro,SP,1,cartao_credito,3,-22.19,-48.79
65b267f10c009c70acade597,Blocos de montar,brinquedos,37.9,2.3011868902,2022-03-26,Mariana Ferreira,PA,5,cartao_credito,2,-3.79,-52.48
65b267f10c009c70acade598,Lava louças,eletrodomesticos,1402.07,74.9391354162,2022-03-26,Lucas Oliveira,MS,5,cartao_credito,4,-20.51,-54.54
65b267f10c009c70acade599,Micro-ondas,eletrodomesticos,426.9,25.8949570352,2022-03-26,Thiago Silva,CE,1,cartao_credito,5,-5.2,-39.53
65b267f10c009c70acade59a,Celular Plus X42,eletronicos,2522.05,134.5747010642,2023-03-26,Rafael Costa,RS,5,boleto,1,-30.17,-53.5
65b267f10c009c70acade59b,Fone de ouvido,eletronicos,181.19,10.5362375823,2023-03-26,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
65b267f10c009c70acade59c,Jogo de panelas,utilidades domesticas,150.89,8.5655430871,2023-03-26,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
65b267f10c009c70acade59d,Sofá retrátil,moveis,902.46,45.6377191024,2023-03-26,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade59e,Blocos de montar,brinquedos,55.14,0.0,2023-03-26,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade59f,Celular ABXY,eletronicos,1139.44,63.8355684273,2023-03-26,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
65b267f10c009c70acade5a0,Mochila,esporte e lazer,147.14,8.7231775185,2023-03-26,Bianca Santos,SP,4,cartao_credito,2,-22.19,-48.79
65b267f10c009c70acade5a1,Fogão,eletrodomesticos,790.19,42.9636554645,2023-03-26,João Souza,BA,1,cartao_credito,3,-13.29,-41.71
65b267f10c009c70acade5a8,Corda de pular,esporte e lazer,17.98,1.2405068176,2021-04-26,Lucas Oliveira,DF,3,cartao_credito,8,-15.83,-47.86
65b267f10c009c70acade5a9,Pandeiro,instrumentos musicais,41.76,0.0,2021-04-26,Bianca Santos,BA,3,cartao_credito,4,-13.29,-41.71
65b267f10c009c70acade5aa,Violão,instrumentos musicais,541.57,29.3680777639,2021-04-26,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
